"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Gm36816",3.03512405029266,0.994867838880505,1.16335082139373,0.85517439845757,0.392454607090214,NA
"Gm36839",21.0134231397622,-0.78749312661865,0.976537016223008,-0.806414005343564,0.420004174132039,0.659261995640644
"Gm36888",9.24623922206984,-0.408695233485385,2.32569448488549,-0.175730404892587,0.860505747351577,0.93909010747924
"Gm36988",15.6569715012783,0.801551054290328,1.12661915956865,0.7114658467172,0.476795607662169,0.706706147228965
"Gm3716",36.1955454267721,0.737608497238387,0.628693281253079,1.17324062342169,0.240699325652279,0.474822523424912
"Gm37165",6.01727314700358,1.59580606644007,1.50023685359875,1.06370274974386,0.287463378409275,0.53053117380751
"Gm37168",16.6246213969591,1.29614287629602,0.898925779668942,1.44187974759537,0.149336300445547,0.351712825640944
"Gm37170",2.28730026955922,0.405209135272272,2.51689171871842,0.160995855427027,0.872096664950306,NA
"Gm37229",2.88719159471758,0.728569359209185,1.09716061839444,0.664049863797842,0.506658397259904,NA
"Gm37233",68.5854057767245,-0.444373387260876,0.774106664005988,-0.574046714649441,0.565936189961298,0.770654745617412
"Gm37305",47.3835616470151,0.333435365337974,0.675203984497745,0.493829084237414,0.62142689101867,0.810584536215444
"Gm37306",173.220266365715,0.161020465951116,0.245268570929036,0.6565067237975,0.511498142768713,0.731928185511516
"Gm37335",30.611223350333,1.04664038403057,1.85844456328262,0.563180847418909,0.573311743324651,0.775286319162574
"Gm3739",148.505395604176,-0.270520973281447,0.340639446229299,-0.794156332380096,0.427104426484157,0.665576028626172
"Gm37401",167.50297328513,0.314189245240036,0.280285394993141,1.12096188689291,0.26230408602388,0.500927695312109
"Gm37494",2227.16177981514,-0.728243281079594,0.22568442986601,-3.22682110375074,0.00125173694530329,0.0102775805037517
"Gm3752",6.2176229496064,-1.03336815082694,1.18931429907401,-0.868877261150824,0.384914268111223,0.626917093763125
"Gm37529",25.3691424991298,-0.219103198547915,1.11432358003303,-0.196624393913858,0.84412147966572,0.931558645883937
"Gm37612",4.49382500347058,-0.773868258202981,1.33981053304108,-0.577595293602048,0.563537385167916,NA
"Gm37637",13.447114493143,1.59360109345907,1.00648457648477,1.58333384404642,0.11334539287638,0.293102223276084
"Gm37756",35.2259609588914,-0.188034572092531,0.53334289274381,-0.352558503452024,0.72441945174503,0.86932927673833
"Gm37759",21.9375162617187,2.90996413964817,0.687656708039227,4.23171054048988,2.31920758203314e-05,0.000380611202691558
"Gm37768",17.5734943453465,-0.354601747996649,0.422128059725446,-0.84003358655495,0.400889555220929,0.642837719508243
"Gm37787",2.75640636049245,4.87161139380365,1.76897618252251,2.75391576321671,0.00588869224481161,NA
"Gm37864",19.0734239521691,-0.190240243252858,1.19036131677209,-0.159817225721627,0.873025054332711,0.944526743201242
"Gm37876",5.5344398664481,0.149626339554599,1.6288353004306,0.0918609386197877,0.92680852665852,NA
"Gm37915",9.38524117896189,0.512871746487204,1.54405231387235,0.332159566019473,0.739768773688271,0.876572067850134
"Gm38102",6.7659631822236,-0.665683360983808,1.77806882589179,-0.37438559817837,0.708117456163241,0.860003519224341
"Gm38115",62.4352685872801,0.23262333611707,0.502016849419802,0.46337754676147,0.643093769961382,0.821904610393881
"Gm38155",6.14539446463708,0.889371410330718,2.07988194876779,0.42760667780093,0.668937503342501,0.836593045874103
"Gm38190",48.0851934082842,0.217814656314316,0.82517843629172,0.263960674121777,0.791810221808803,0.905311797903337
"Gm38250",10.3571537972322,0.0560452260274027,0.773673908139824,0.0724403724072258,0.942251456637473,0.975801925588572
"Gm38287",42.6475073916694,-0.0972417194501628,1.24453025483377,-0.0781352796145173,0.937720443893216,0.973666515272999
"Gm38335",3.54264115425453,4.403976013828,2.36952042371703,1.8585938191322,0.0630847338718428,NA
"Gm38336",18.3081918282317,-1.12183849918429,0.91941388571974,-1.22016701793239,0.222401567133311,0.454844449683256
"Gm3839",39.1885241152894,0.98699826898816,0.349296413806202,2.82567535759406,0.00471810551165605,0.0288094631595399
"Gm38394",114.148825997742,-0.167558647822104,0.575930611022562,-0.290935478363625,0.771100666564934,0.892674796411382
"Gm38414",9.2961713802518,1.1107753361203,1.67281771816754,0.664014568985483,0.506680986535208,0.728533905358077
"Gm3854",15.6252447326946,0.0586943299006571,1.14718722048667,0.051163688761942,0.959195086099894,0.983709863751697
"Gm38560",3.89132913486495,-0.0843481338993901,1.45150509870464,-0.0581108078605197,0.953660365514797,NA
"Gm38604",11.9670965861633,-0.139108526800971,0.782680494235114,-0.17773347850826,0.858932291775604,0.938212966853547
"Gm38832",18.010540926526,-0.00382355664142672,0.483293421093446,-0.00791146014935599,0.993687633943253,0.998243228219937
