course_name,lesson_name,question_number,correct,attempt,skipped,datetime,student_id
Exploratory_Data_Analysis,Plotting_Systems,35,FALSE,1,FALSE,2025-07-15 01:15:06.49522,1
Exploratory_Data_Analysis,Plotting_Systems,35,TRUE,2,FALSE,2025-07-15 01:15:09.12178,1
Exploratory_Data_Analysis,Plotting_Systems,36,TRUE,1,FALSE,2025-07-15 01:15:15.59972,1
Exploratory_Data_Analysis,Plotting_Systems,38,NA,1,FALSE,2025-07-15 01:15:22.63767,1
Exploratory_Data_Analysis,Lattice_Plotting_System,5,TRUE,1,FALSE,2025-07-15 01:51:08.30134,1
Exploratory_Data_Analysis,Lattice_Plotting_System,12,TRUE,1,FALSE,2025-07-15 01:51:30.56944,1
Exploratory_Data_Analysis,Lattice_Plotting_System,13,TRUE,1,FALSE,2025-07-15 01:51:53.50325,1
Exploratory_Data_Analysis,Lattice_Plotting_System,15,FALSE,1,FALSE,2025-07-15 01:52:31.47706,1
Exploratory_Data_Analysis,Lattice_Plotting_System,15,TRUE,2,FALSE,2025-07-15 01:52:55.71336,1
Exploratory_Data_Analysis,Lattice_Plotting_System,18,TRUE,1,FALSE,2025-07-15 01:53:45.38197,1
Exploratory_Data_Analysis,Lattice_Plotting_System,19,FALSE,1,FALSE,2025-07-15 01:54:01.02907,1
Exploratory_Data_Analysis,Lattice_Plotting_System,19,TRUE,2,FALSE,2025-07-15 01:54:12.69911,1
Exploratory_Data_Analysis,Lattice_Plotting_System,20,TRUE,1,FALSE,2025-07-15 01:54:39.56395,1
Exploratory_Data_Analysis,Lattice_Plotting_System,24,TRUE,1,FALSE,2025-07-15 01:55:12.34442,1
Exploratory_Data_Analysis,Lattice_Plotting_System,26,TRUE,1,FALSE,2025-07-15 01:55:24.75734,1
Exploratory_Data_Analysis,Lattice_Plotting_System,27,TRUE,1,FALSE,2025-07-15 01:55:39.48635,1
Exploratory_Data_Analysis,Lattice_Plotting_System,28,TRUE,1,FALSE,2025-07-15 01:55:57.88675,1
Exploratory_Data_Analysis,Lattice_Plotting_System,29,TRUE,1,FALSE,2025-07-15 01:56:06.3379,1
